nohup: ignoring input
================================================================================
[auto-launch] Monitoring training data download
================================================================================
  Expected zarrs: 17
  Zarr directory: /media/jeff/Seagate/ves_zarrs2
  Poll interval:  30s
  Campaign mode:  FULL (all 6 tests)
================================================================================
[2026-08-08 12:39:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:40:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:40:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:41:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:41:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:42:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:42:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:43:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:43:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:44:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:44:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:45:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:45:39] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:46:09] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:46:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:47:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:47:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:48:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:48:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:49:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:49:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:50:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:50:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:51:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:51:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:52:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:52:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:53:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:53:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:54:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:54:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:55:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:55:40] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:56:10] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:56:41] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:57:11] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:57:41] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:58:11] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:58:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:59:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 12:59:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:00:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:00:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:01:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:01:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:02:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:02:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:03:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:03:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:04:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:04:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:05:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:05:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:06:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:06:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:07:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:07:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:08:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:08:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:09:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:09:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:10:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:10:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:11:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:11:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:12:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:12:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:13:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:13:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:14:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:14:42] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:15:12] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:15:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:16:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:16:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:17:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:17:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:18:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:18:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:19:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:19:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:20:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:20:43] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:21:13] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:21:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:22:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:22:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:23:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:23:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:24:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:24:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:25:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:25:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:26:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:26:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:27:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:27:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:28:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:28:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:29:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:29:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:30:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:30:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:31:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:31:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:32:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:32:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:33:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:33:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:34:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:34:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:35:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:35:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:36:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:36:44] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:37:14] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:37:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:38:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:38:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:39:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:39:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:40:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:40:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:41:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:41:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:42:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:42:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:43:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:43:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:44:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:44:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:45:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:45:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:46:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:46:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:47:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:47:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:48:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:48:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:49:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:49:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:50:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:50:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:51:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:51:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:52:15] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:52:45] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:53:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:53:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:54:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:54:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:55:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:55:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:56:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:56:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:57:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:57:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:58:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:58:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:59:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 13:59:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:00:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:00:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:01:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:01:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:02:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:02:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:03:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:03:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:04:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:04:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:05:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:05:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:06:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:06:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:07:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:07:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:08:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:08:46] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:09:16] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:09:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:10:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:10:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:11:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:11:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:12:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:12:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:13:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:13:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:14:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:14:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:15:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:15:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:16:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:16:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:17:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:17:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:18:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:18:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:19:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:19:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:20:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:20:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:21:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:21:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:22:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:22:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:23:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:23:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:24:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:24:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:25:17] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:25:47] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:26:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:26:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:27:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:27:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:28:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:28:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:29:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:29:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:30:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:30:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:31:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:31:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:32:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:32:48] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:33:18] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:33:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:34:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:34:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:35:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:35:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:36:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:36:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:37:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:37:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:38:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:38:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:39:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:39:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:40:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:40:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:41:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:41:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:42:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:42:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:43:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:43:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:44:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:44:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:45:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:45:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:46:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:46:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:47:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:47:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:48:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:48:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:49:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:49:49] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 6
[2026-08-08 14:50:19] Progress: 6/17 zarrs (35.3%)  |  Active downloads: 5
[2026-08-08 14:50:50] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:51:20] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:51:50] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:52:20] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:52:50] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:53:20] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 6
[2026-08-08 14:53:50] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 6
[2026-08-08 14:54:20] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 6
[2026-08-08 14:54:50] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 6
[2026-08-08 14:55:20] Progress: 7/17 zarrs (41.2%)  |  Active downloads: 5
[2026-08-08 14:55:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 5
[2026-08-08 14:56:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 5
[2026-08-08 14:56:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 5
[2026-08-08 14:57:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 14:57:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 14:58:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 14:58:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 14:59:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 14:59:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:00:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:00:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:01:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:01:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:02:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:02:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:03:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:03:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:04:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:04:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:05:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:05:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:06:20] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:06:50] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:07:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:07:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:08:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:08:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:09:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:09:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:10:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:10:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:11:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:11:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:12:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:12:51] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
[2026-08-08 15:13:21] Progress: 8/17 zarrs (47.1%)  |  Active downloads: 6
